5.1	8.67453	0.339529116
10.09166667	5.959111	0.409646513
15.10833333	5.467384	0.427671403
20.31666667	5.3908693	0.430695762
26.09166667	5.0124028	0.446659955
30.53333333	4.408193	0.476288066
40.35833333	6.2188967	0.400999036
50.15	5.6412493	0.421029333
60.09166667	6.607679	0.389023227
70.94166667	6.4365013	0.394162287
80.325	6.5086136	0.391972641
90.59166667	6.337182	0.397239028
